Language,Name,Profession,Gender,Age,Elimination Date,Elimination Week Number,Contestant Number,Wild Card,Host Name,Broadcasted By,OTT Platform,Average TRP,Most Viewed States,House Location,OTT Season,Number of Evictions Faced,Number of Times Elected as Captain,Number of Re-entries,Walked,Ejected,In Secret-Room,Won Eviction Free Pass,Won Ticket to Finale,Secret Task,Social Media Popularity,Finalist,Winner
Hindi,Rajeev Paul,Soap Actor,Male,Young,11-Jan-13,14.0,11.0,No,Salman Khan,Colors,,3.81,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,7,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Sampat Pal Devi,Activist,Female,Old,,5.0,4.0,No,Salman Khan,Colors,,3.81,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,4,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Sana Khan,Actress,Female,Young,12-Jan-13,14.0,2.0,No,Salman Khan,Colors,,3.81,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,9,1.0,0.0,0.0,0.0,,,,,,1.0,0
Hindi,Sapna Bhavnani,Celebrity Hairstylist,Female,Old,,13.0,10.0,No,Salman Khan,Colors,,3.81,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,8,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Sayantani Ghosh,Model,Female,Young,,3.0,12.0,No,Salman Khan,Colors,,3.81,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Urvashi Dholakia,Soap Actress,Female,Middle,,,5.0,No,Salman Khan,Colors,,3.81,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,5,1.0,0.0,0.0,0.0,,1.0,,,,1.0,1
Hindi,Vrajesh Hirjee,Actor,Male,Middle,,9.0,3.0,No,Salman Khan,Colors,,3.81,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,4,1.0,1.0,0.0,0.0,1.0,,,,,0.0,0
Hindi,Mink Brar,Model,Female,Middle,,9.0,16.0,Yes,Salman Khan,Colors,,3.81,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Vishal Karwal,Soap Actor,Male,Young,,11.0,17.0,Yes,Salman Khan,Colors,,3.81,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,5,0.0,1.0,0.0,0.0,1.0,,,,,0.0,0
Hindi,Imam Siddique,Reality Show Alumni,Male,Middle,12-Jan-13,14.0,18.0,Yes,Salman Khan,Colors,,3.81,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,5,1.0,1.0,0.0,1.0,1.0,,,,,1.0,0
Hindi,Santosh Shukla,Actor,Male,Young,,11.0,19.0,Yes,Salman Khan,Colors,,3.81,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,3,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0
Hindi,Anita Advani,Actress,Female,Old,,4.0,15.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Apurva Agnihotri,Actor,Male,Middle,,7.0,6.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Armaan Kohli,Actor,Male,Middle,,14.0,13.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,6,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Elli Avram,International Star,Female,Young,,10.0,12.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,5,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Gauhar Khan,Actress,Female,Middle,,,4.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,7,2.0,1.0,1.0,0.0,,,,,,1.0,1
Hindi,Hazel Keech,International Star,Female,Young,,1.0,8.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Kamya Panjabi,Soap Actress,Female,Middle,,13.0,7.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,7,2.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Kushal Tandon,Model,Male,Young,,14.0,9.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,8,1.0,1.0,0.0,1.0,,,,,,0.0,0
Hindi,Pratyusha Banerjee,Actress,Female,Young,,9.0,14.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,6,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Rajat Rawail,Producer,Male,Middle,,2.0,10.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Ratan Rajput,Soap Actress,Female,Young,,3.0,3.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Sangram Singh,Wrestler,Male,Young,28-Dec-13,15.0,11.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,6,1.0,0.0,0.0,0.0,,,,,,1.0,0
Hindi,Shilpa Sakhlani,Actress,Female,Middle,,5.0,5.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Tanishaa Mukerji,Actress,Female,Middle,28-Dec-13,15.0,1.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,10,2.0,0.0,0.0,0.0,,,,,,1.0,0
Hindi,VJ Andy,Video Jockey,Male,Middle,,14.0,2.0,No,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,8,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Asif Azim,Model,Male,Young,,6.0,16.0,Yes,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,4,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Vivek Mishra,Model,Male,Young,,6.0,17.0,Yes,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Ajaz Khan,Actor,Male,Middle,28-Dec-13,15.0,18.0,Yes,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,7,0.0,0.0,0.0,0.0,,,,,,1.0,0
Hindi,Candy Brar,Model,Female,Young,,8.0,19.0,Yes,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Sofia Hayat,International Star,Female,Middle,,12.0,20.0,Yes,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,3,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Aarya Babbar,Actor,Male,Middle,,8.0,5.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,3,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Deepshikha Nagpal,Actress,Female,Middle,,3.0,13.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Diandra Soares,Model,Female,Middle,,12.0,6.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,4,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Gautam Gulati,Soap Actor,Male,Middle,,,8.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,10,1.0,0.0,0.0,0.0,,,,,,1.0,0
Hindi,Karishma Tanna,Actress,Female,Middle,3-Jan-15,15.0,2.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,7,1.0,0.0,0.0,0.0,,,,,,1.0,0
Hindi,Minissha Lamba,Actress,Female,Young,,6.0,12.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,3,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Natasa Stankovic,Model,Female,Young,,4.0,11.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Praneet Bhat,Soap Actor,Male,Middle,,13.0,10.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,6,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Pritam Singh,Radio Jockey,Male,Middle,3-Jan-15,15.0,15.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,6,1.0,0.0,0.0,0.0,,,,,,1.0,0
Hindi,Puneet Issar,Actor,Male,Old,3-Jan-15,15.0,14.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,7,1.0,1.0,0.0,1.0,,,,,,1.0,0
Hindi,Sonali Raut,Model,Female,Young,3-Jan-15,15.0,1.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,12,1.0,1.0,0.0,0.0,,,,,,1.0,0
Hindi,Soni Singh,Soap Actress,Female,Young,,5.0,4.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Sukirti Kandpal,Model,Female,Young,,2.0,9.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Sushant Divgikar,Model,Male,Young,,7.0,7.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Upen Patel,Model,Male,Middle,3-Jan-15,15.0,3.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,4,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Ali Quli Mirza,Singer,Male,Young,3-Jan-15,15.0,16.0,Yes,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,6,3.0,0.0,0.0,0.0,,,,,,1.0,0
Hindi,Renee Dhyani,Reality Show Alumni,Female,Young,,10.0,17.0,Yes,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,1.0,,,,0.0,0
Hindi,Dimpy Ganguly,Soap Actress,Female,Young,3-Jan-15,15.0,18.0,Yes,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,5,1.0,0.0,0.0,0.0,,1.0,,,,1.0,0
Hindi,Nigaar Khan,Soap Actress,Female,Middle,,9.0,19.0,Yes,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Ajaz Khan,Actor,Male,Middle,,1.0,6.0,No,Farah Khan,Colors,,2.82,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,1.0,,,,,,0.0,0
Hindi,Ali Quli Mirza,Singer,Male,Young,,4.0,4.0,No,Farah Khan,Colors,,2.82,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,3,1.0,0.0,0.0,0.0,,,,,,1.0,0
Hindi,Dimpy Ganguly,Soap Actress,Female,Middle,,4.0,5.0,No,Farah Khan,Colors,,2.82,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,4,0.0,0.0,0.0,0.0,,,,,,1.0,0
Hindi,Gautam Gulati,Soap Actor,Male,Middle,,,2.0,No,Farah Khan,Colors,,2.82,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,0.0,0.0,0.0,0.0,,,,,,1.0,1
Hindi,Karishma Tanna,Soap Actress,Female,Middle,,4.0,1.0,No,Farah Khan,Colors,,2.82,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,3,1.0,0.0,0.0,0.0,,,,,,1.0,0
Hindi,Mahek Chahal,Actress,Female,Middle,,3.0,7.0,No,Farah Khan,Colors,,2.82,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Pritam Singh,Radio Jockey,Male,Middle,,4.0,3.0,No,Farah Khan,Colors,,2.82,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,3,1.0,0.0,1.0,0.0,,1.0,,,,1.0,0
Hindi,Rahul Mahajan,Actor,Male,Middle,,3.0,8.0,No,Farah Khan,Colors,,2.82,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Sambhavna Seth,Actress,Female,Middle,,4.0,9.0,No,Farah Khan,Colors,,2.82,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,4,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Sana Khan,Actress,Female,Young,,2.0,10.0,No,Farah Khan,Colors,,2.82,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Aman Verma,Soap Actor,Male,Middle,,6.0,5.0,No,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,5,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Ankit Gera,Soap Actor,Male,Young,,1.0,13.0,No,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Arvind Vegda,Singer,Male,Middle,,3.0,14.0,No,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Digangana Suryavanshi,Soap Actress,Female,Young,,8.0,1.0,No,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,8,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Keith Sequeira,Actor,Male,Middle,19-Jan-16,15.0,11.0,No,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,7,1.0,1.0,1.0,0.0,,,,,,0.0,0
Hindi,Kishwer Merchant,Soap Actress,Female,Middle,,,3.0,No,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,0,2.0,0.0,1.0,0.0,,,,,,0.0,0
Hindi,Mandana Karimi,International Star,Female,Young,23-Jan-16,15.0,9.0,No,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,12,0.0,0.0,0.0,0.0,1.0,,,,,1.0,0
Hindi,Prince Narula,Reality Show Alumni,Male,Young,,,12.0,No,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,6,4.0,0.0,0.0,0.0,,,,,,1.0,1
Hindi,Rimi Sen,Actress,Female,Middle,,7.0,6.0,No,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,8,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Rochelle Rao,Pageant Winner,Female,Young,23-Jan-16,15.0,10.0,No,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,8,0.0,0.0,0.0,0.0,,,,,,1.0,0
Hindi,Roopal Tyagi,Soap Actress,Female,Young,,2.0,2.0,No,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,3,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Suyyash Rai,Soap Actor,Male,Young,,12.0,4.0,No,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,6,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Vikas Bhalla,Actor,Male,Middle,,3.0,8.0,No,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Yuvika Chaudhary,Actress,Female,Middle,,4.0,7.0,No,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Rishabh Sinha,Reality Show Alumni,Male,Young,23-Jan-16,15.0,15.0,Yes,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,9,1.0,0.0,0.0,0.0,,,,,,1.0,0
Hindi,Puneet Vashist,Actor,Male,Middle,,5.0,16.0,Yes,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Kanwaljit Singh,Fashion Designer,Male,Old,,9.0,17.0,Yes,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Priya Malik,Commoner - Teacher,Female,Young,,14.0,18.0,Yes,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,3,2.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Nora Fatehi,Model,Female,Young,,12.0,19.0,Yes,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Gizele Thakral,Model,Female,Young,,11.0,20.0,Yes,Salman Khan,Colors,,2.9,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Akanksha Sharma,Stage Actress,Female,Young,,2.0,6.0,No,Salman Khan,Colors,Voot,3.54,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Antara Biswas,Actress,Female,Middle,,14.0,15.0,No,Salman Khan,Colors,Voot,3.54,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,9,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Gaurav Chopra,Soap Actor,Male,Middle,,11.0,11.0,No,Salman Khan,Colors,Voot,3.54,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,5,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Gurbani Judge,Reality Show Alumni,Female,Young,28-Jan-17,15.0,8.0,No,Salman Khan,Colors,Voot,3.54,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,11,1.0,0.0,0.0,0.0,,,,,7.0,1.0,0
Hindi,Karan Mehra,Soap Actor,Male,Middle,,5.0,9.0,No,Salman Khan,Colors,Voot,3.54,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Lokesh Kumari Sharma,Commoner - Student,Female,Young,,5.0,5.0,No,Salman Khan,Colors,Voot,3.54,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Lopamudra Raut,Model,Female,Young,28-Jan-17,15.0,2.0,No,Salman Khan,Colors,Voot,3.54,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,6,2.0,0.0,0.0,0.0,,,,Fail,6.0,1.0,0
